# ------------------------------------------------------------------------
# Noise and sensitivity radiance spectrum
# NASA-GSFC Planetary Spectrum Generator (PSG) (Villanueva et al. 2015)
# Background sky sources include: CMB, Zodiacal dust (emitted and reflected), and Cirrus
# Synthesized on Sun Jun 10 15:35:49 2018
# ------------------------------------------------------------------------
# Spectral unit: Wavelength [um]
# Radiance unit: Contrast [radiance ratio w.r.t. parent star]
# Wave/freq Total Source Detector Telescope Background
1.304425429e+00  2.23022e-04  2.22258e-04  1.84527e-05  3.91519e-49  6.39206e-08
1.306288894e+00  2.21785e-04  2.21031e-04  1.82757e-05  4.52868e-49  6.32731e-08
1.308155021e+00  2.22017e-04  2.21258e-04  1.83393e-05  5.30626e-49  6.34589e-08
1.310023814e+00  2.21901e-04  2.21142e-04  1.83462e-05  6.19672e-49  6.34483e-08
1.311895276e+00  2.24287e-04  2.23501e-04  1.87666e-05  7.39797e-49  6.48665e-08
1.313769412e+00  2.21582e-04  2.20821e-04  1.83453e-05  8.43858e-49  6.33758e-08
1.315646226e+00  2.24549e-04  2.23755e-04  1.88631e-05  1.01222e-48  6.51285e-08
1.317525720e+00  2.21937e-04  2.21168e-04  1.84558e-05  1.15509e-48  6.36870e-08
1.319407900e+00  2.20506e-04  2.19750e-04  1.82458e-05  1.33159e-48  6.29277e-08
1.321292768e+00  2.21321e-04  2.20554e-04  1.84058e-05  1.56601e-48  6.34445e-08
1.323180330e+00  2.20644e-04  2.19882e-04  1.83200e-05  1.81675e-48  6.31136e-08
1.325070587e+00  2.20386e-04  2.19625e-04  1.83033e-05  2.11512e-48  6.30207e-08
1.326963545e+00  2.20887e-04  2.20119e-04  1.84119e-05  2.47882e-48  6.33595e-08
1.328859207e+00  2.23025e-04  2.22232e-04  1.87939e-05  2.94719e-48  6.46378e-08
1.330757578e+00  2.20175e-04  2.19409e-04  1.83457e-05  3.35022e-48  6.30609e-08
1.332658660e+00  2.21519e-04  2.20737e-04  1.85949e-05  3.95353e-48  6.38815e-08
1.334562458e+00  2.19352e-04  2.18591e-04  1.82612e-05  4.51936e-48  6.26995e-08
1.336468976e+00  2.20079e-04  2.19308e-04  1.84075e-05  5.30156e-48  6.31661e-08
1.338378217e+00  2.20221e-04  2.19446e-04  1.84570e-05  6.18494e-48  6.32998e-08
1.340290186e+00  2.20494e-04  2.19714e-04  1.85285e-05  7.22248e-48  6.35090e-08
1.342204886e+00  2.19413e-04  2.18642e-04  1.83743e-05  8.32979e-48  6.29447e-08
1.344122322e+00  2.18818e-04  2.18051e-04  1.83013e-05  9.64684e-48  6.26586e-08
1.346042497e+00  2.19270e-04  2.18496e-04  1.84023e-05  1.12762e-47  6.29685e-08
1.347965414e+00  2.18522e-04  2.17754e-04  1.83036e-05  1.30352e-47  6.25947e-08
1.349891079e+00  2.19886e-04  2.19101e-04  1.85574e-05  1.53566e-47  6.34258e-08
1.351819495e+00  2.18383e-04  2.17612e-04  1.83321e-05  1.76236e-47  6.26196e-08
1.353750666e+00  2.18290e-04  2.17518e-04  1.83423e-05  2.04808e-47  6.26184e-08
1.355684595e+00  2.19605e-04  2.18817e-04  1.85887e-05  2.41021e-47  6.34225e-08
1.357621288e+00  2.19689e-04  2.18898e-04  1.86290e-05  2.80424e-47  6.35229e-08
1.359560747e+00  2.19259e-04  2.18470e-04  1.85827e-05  3.24686e-47  6.33283e-08
1.361502976e+00  2.17625e-04  2.16851e-04  1.83345e-05  3.71754e-47  6.24457e-08
1.363447981e+00  2.19018e-04  2.18227e-04  1.85944e-05  4.37432e-47  6.32940e-08
1.365395763e+00  2.18158e-04  2.17374e-04  1.84757e-05  5.04168e-47  6.28530e-08
1.367346329e+00  2.18129e-04  2.17343e-04  1.84969e-05  5.85363e-47  6.28878e-08
1.369299681e+00  2.19321e-04  2.18520e-04  1.87244e-05  6.87060e-47  6.36237e-08
1.371255823e+00  2.17936e-04  2.17148e-04  1.85164e-05  7.87608e-47  6.28797e-08
1.373214760e+00  2.16870e-04  2.16091e-04  1.83628e-05  9.05247e-47  6.23211e-08
1.375176495e+00  2.18448e-04  2.17650e-04  1.86554e-05  1.06565e-46  6.32763e-08
1.377141033e+00  2.18093e-04  2.17296e-04  1.86213e-05  1.23228e-46  6.31231e-08
1.379108378e+00  2.16290e-04  2.15511e-04  1.83427e-05  1.40591e-46  6.21415e-08
1.381078532e+00  2.17192e-04  2.16401e-04  1.85209e-05  1.64385e-46  6.27076e-08
1.383051502e+00  2.17052e-04  2.16261e-04  1.85234e-05  1.90340e-46  6.26783e-08
1.385027290e+00  2.16638e-04  2.15848e-04  1.84791e-05  2.19792e-46  6.24910e-08
1.387005900e+00  2.16507e-04  2.15717e-04  1.84831e-05  2.54409e-46  6.24666e-08
1.388987337e+00  2.15794e-04  2.15009e-04  1.83882e-05  2.92843e-46  6.21084e-08
1.390971605e+00  2.16301e-04  2.15508e-04  1.85001e-05  3.40810e-46  6.24483e-08
1.392958707e+00  2.15767e-04  2.14978e-04  1.84354e-05  3.92776e-46  6.21922e-08
1.394948648e+00  2.16437e-04  2.15639e-04  1.85754e-05  4.57607e-46  6.26264e-08
1.396941432e+00  2.15185e-04  2.14398e-04  1.83885e-05  5.23684e-46  6.19582e-08
1.398937062e+00  2.15958e-04  2.15160e-04  1.85460e-05  6.10452e-46  6.24506e-08
1.400935544e+00  2.16855e-04  2.16045e-04  1.87254e-05  7.12234e-46  6.30163e-08
1.402936880e+00  2.16121e-04  2.15316e-04  1.86260e-05  8.18478e-46  6.26430e-08
1.404941076e+00  2.15698e-04  2.14896e-04  1.85799e-05  9.43056e-46  6.24496e-08
1.406948134e+00  2.15595e-04  2.14792e-04  1.85884e-05  1.08956e-45  6.24396e-08
1.408958060e+00  2.14820e-04  2.14023e-04  1.84819e-05  1.25078e-45  6.20434e-08
1.410970858e+00  2.16819e-04  2.15998e-04  1.88514e-05  1.47270e-45  6.32447e-08
1.412986530e+00  2.16063e-04  2.15248e-04  1.87475e-05  1.69028e-45  6.28569e-08
1.415005082e+00  2.14876e-04  2.14072e-04  1.85697e-05  1.93185e-45  6.22220e-08
1.417026518e+00  2.14978e-04  2.14171e-04  1.86134e-05  2.23388e-45  6.23295e-08
1.419050842e+00  2.15134e-04  2.14323e-04  1.86664e-05  2.58386e-45  6.24679e-08
1.421078057e+00  2.15889e-04  2.15067e-04  1.88232e-05  3.00459e-45  6.29529e-08
1.423108169e+00  2.17067e-04  2.16229e-04  1.90544e-05  3.50657e-45  6.36860e-08
1.425141181e+00  2.15457e-04  2.14635e-04  1.88013e-05  3.98823e-45  6.28005e-08
1.427177097e+00  2.16654e-04  2.15816e-04  1.90359e-05  4.65353e-45  6.35440e-08
1.429215921e+00  2.17043e-04  2.16199e-04  1.91307e-05  5.38850e-45  6.38201e-08
1.431257658e+00  2.14987e-04  2.14163e-04  1.87990e-05  6.09971e-45  6.26738e-08
1.433302312e+00  2.14069e-04  2.13254e-04  1.86662e-05  6.97559e-45  6.21917e-08
1.435349887e+00  2.13680e-04  2.12866e-04  1.86251e-05  8.01463e-45  6.20152e-08
1.437400386e+00  2.13845e-04  2.13027e-04  1.86799e-05  9.25403e-45  6.21579e-08
1.439453815e+00  2.16058e-04  2.15213e-04  1.90924e-05  1.08868e-44  6.34898e-08
1.441510178e+00  2.15875e-04  2.15029e-04  1.90871e-05  1.25249e-44  6.34316e-08
1.443569478e+00  2.14906e-04  2.14069e-04  1.89441e-05  1.43025e-44  6.29158e-08
1.445631720e+00  2.14084e-04  2.13255e-04  1.88270e-05  1.63508e-44  6.24869e-08
1.447696909e+00  2.13619e-04  2.12793e-04  1.87723e-05  1.87502e-44  6.22651e-08
1.449765047e+00  2.14241e-04  2.13405e-04  1.89074e-05  2.17151e-44  6.26728e-08
1.451836140e+00  2.14891e-04  2.14045e-04  1.90482e-05  2.51500e-44  6.30985e-08
1.453910192e+00  2.14555e-04  2.13711e-04  1.90160e-05  2.88581e-44  6.29508e-08
1.455987206e+00  2.14868e-04  2.14017e-04  1.90978e-05  3.33051e-44  6.31806e-08
1.458067188e+00  2.12108e-04  2.11287e-04  1.86402e-05  3.73483e-44  6.16266e-08
1.460150141e+00  2.12723e-04  2.11893e-04  1.87741e-05  4.32098e-44  6.20287e-08
1.462236070e+00  2.13697e-04  2.12853e-04  1.89717e-05  5.01471e-44  6.26405e-08
1.464324978e+00  2.13092e-04  2.12253e-04  1.88917e-05  5.73377e-44  6.23355e-08
1.466416871e+00  2.13038e-04  2.12198e-04  1.89089e-05  6.58837e-44  6.23513e-08
1.468511753e+00  2.12682e-04  2.11843e-04  1.88727e-05  7.54750e-44  6.21911e-08
1.470609626e+00  2.13324e-04  2.12475e-04  1.90125e-05  8.72522e-44  6.26103e-08
1.472710497e+00  2.13159e-04  2.12309e-04  1.90100e-05  1.00093e-43  6.25608e-08
1.474814369e+00  2.15491e-04  2.14611e-04  1.94522e-05  1.17486e-43  6.39737e-08
1.476921247e+00  2.13351e-04  2.12495e-04  1.90977e-05  1.32284e-43  6.27661e-08
1.479031135e+00  2.12205e-04  2.11360e-04  1.89212e-05  1.50279e-43  6.21450e-08
1.481144036e+00  2.12767e-04  2.11912e-04  1.90474e-05  1.73430e-43  6.25178e-08
1.483259956e+00  2.13185e-04  2.12324e-04  1.91488e-05  1.99839e-43  6.28084e-08
1.485378899e+00  2.10987e-04  2.10150e-04  1.87854e-05  2.24660e-43  6.15754e-08
1.487500869e+00  2.20017e-04  2.19065e-04  2.04423e-05  2.80101e-43  6.69617e-08
1.489625870e+00  2.11125e-04  2.10281e-04  1.88627e-05  2.96062e-43  6.17459e-08
1.491753907e+00  2.11215e-04  2.10367e-04  1.89051e-05  3.39834e-43  6.18431e-08
1.493884984e+00  2.09987e-04  2.09151e-04  1.87139e-05  3.85191e-43  6.11765e-08
1.496019106e+00  2.12608e-04  2.11739e-04  1.92072e-05  4.52598e-43  6.27466e-08
1.498156276e+00  2.11627e-04  2.10767e-04  1.90585e-05  5.14033e-43  6.22188e-08
1.500296499e+00  2.09652e-04  2.08813e-04  1.87335e-05  5.78216e-43  6.11164e-08
1.502439780e+00  2.15638e-04  2.14724e-04  1.98374e-05  7.00547e-43  6.46737e-08
1.504586122e+00  2.18790e-04  2.17833e-04  2.04451e-05  8.25928e-43  6.66098e-08
1.506735531e+00  2.11654e-04  2.10784e-04  1.91707e-05  8.85734e-43  6.24151e-08
1.508888010e+00  2.12135e-04  2.11256e-04  1.92843e-05  1.01882e-42  6.27420e-08
1.511043565e+00  2.09403e-04  2.08556e-04  1.88213e-05  1.13681e-42  6.11938e-08
1.513202198e+00  2.11735e-04  2.10857e-04  1.92664e-05  1.33015e-42  6.25981e-08
1.515363916e+00  2.10376e-04  2.09512e-04  1.90485e-05  1.50293e-42  6.18477e-08
1.517528721e+00  2.09882e-04  2.09021e-04  1.89864e-05  1.71164e-42  6.16038e-08
1.519696619e+00  2.09863e-04  2.09001e-04  1.90099e-05  1.95775e-42  6.16374e-08
1.521867615e+00  2.11781e-04  2.10892e-04  1.93831e-05  2.27996e-42  6.28043e-08
1.524041711e+00  2.10778e-04  2.09899e-04  1.92285e-05  2.58279e-42  6.22602e-08
1.526218914e+00  2.08926e-04  2.08068e-04  1.89214e-05  2.90172e-42  6.12234e-08
1.528399226e+00  2.08504e-04  2.07648e-04  1.88721e-05  3.30366e-42  6.10215e-08
1.530582654e+00  2.11854e-04  2.10954e-04  1.95056e-05  3.89695e-42  6.30260e-08
1.532769201e+00  2.08730e-04  2.07867e-04  1.89659e-05  4.32362e-42  6.12395e-08
1.534958871e+00  2.10235e-04  2.09350e-04  1.92651e-05  5.01036e-42  6.21622e-08
1.537151669e+00  2.09406e-04  2.08529e-04  1.91415e-05  5.67827e-42  6.17202e-08
1.539347600e+00  2.10088e-04  2.09200e-04  1.92925e-05  6.52660e-42  6.21635e-08
1.541546668e+00  2.10145e-04  2.09254e-04  1.93299e-05  7.45599e-42  6.22405e-08
1.543748878e+00  2.07963e-04  2.07097e-04  1.89606e-05  8.33718e-42  6.10083e-08
1.545954233e+00  2.07588e-04  2.06724e-04  1.89194e-05  9.48168e-42  6.08329e-08
1.548162739e+00  2.10140e-04  2.09242e-04  1.94107e-05  1.10853e-41  6.23686e-08
1.550374400e+00  2.09740e-04  2.08844e-04  1.93645e-05  1.25997e-41  6.21765e-08
1.552589221e+00  2.08689e-04  2.07804e-04  1.91995e-05  1.42301e-41  6.16031e-08
1.554807206e+00  2.10278e-04  2.09370e-04  1.95179e-05  1.64753e-41  6.25802e-08
1.557028359e+00  2.09893e-04  2.08987e-04  1.94743e-05  1.87181e-41  6.23961e-08
1.559252685e+00  2.09469e-04  2.08567e-04  1.94238e-05  2.12545e-41  6.21899e-08
1.561480189e+00  2.07917e-04  2.07031e-04  1.91662e-05  2.38721e-41  6.13215e-08
1.563710875e+00  2.08752e-04  2.07854e-04  1.93464e-05  2.74227e-41  6.18538e-08
1.565944747e+00  2.09601e-04  2.08689e-04  1.95300e-05  3.14983e-41  6.23964e-08
1.568181811e+00  2.09849e-04  2.08931e-04  1.96034e-05  3.59673e-41  6.25859e-08
1.570422071e+00  2.09049e-04  2.08139e-04  1.94827e-05  4.06573e-41  6.21562e-08
1.572665531e+00  2.07976e-04  2.07077e-04  1.93120e-05  4.58296e-41  6.15674e-08
1.574912196e+00  2.12799e-04  2.11834e-04  2.02384e-05  5.46064e-41  6.44742e-08
1.577162071e+00  2.15219e-04  2.14219e-04  2.07261e-05  6.35701e-41  6.59802e-08
1.579415159e+00  2.08659e-04  2.07744e-04  1.95199e-05  6.80459e-41  6.20957e-08
1.581671467e+00  2.10656e-04  2.09712e-04  1.99200e-05  7.89077e-41  6.33225e-08
1.583930997e+00  2.09133e-04  2.08206e-04  1.96630e-05  8.84927e-41  6.24604e-08
1.586193756e+00  2.09547e-04  2.08612e-04  1.97680e-05  1.01057e-40  6.27483e-08
1.588459747e+00  2.16294e-04  2.15264e-04  2.10788e-05  1.22381e-40  6.68605e-08
1.590728975e+00  2.14406e-04  2.13400e-04  2.07450e-05  1.36762e-40  6.57537e-08
1.593001445e+00  2.07542e-04  2.06626e-04  1.94766e-05  1.45771e-40  6.16883e-08
1.595277162e+00  2.08703e-04  2.07769e-04  1.97208e-05  1.67537e-40  6.24164e-08
1.597556129e+00  2.08027e-04  2.07100e-04  1.96220e-05  1.89179e-40  6.20580e-08
1.599838352e+00  2.08968e-04  2.08025e-04  1.98260e-05  2.16886e-40  6.26574e-08
1.602123835e+00  2.08851e-04  2.07907e-04  1.98318e-05  2.46119e-40  6.26297e-08
1.604412584e+00  2.08377e-04  2.07437e-04  1.97703e-05  2.78295e-40  6.23898e-08
1.606704602e+00  2.08480e-04  2.07536e-04  1.98176e-05  3.16351e-40  6.24929e-08
1.608999894e+00  2.09766e-04  2.08802e-04  2.00888e-05  3.63597e-40  6.33013e-08
1.611298465e+00  2.10847e-04  2.09865e-04  2.03228e-05  4.16984e-40  6.39915e-08
1.613600320e+00  2.08074e-04  2.07128e-04  1.98244e-05  4.61026e-40  6.23759e-08
1.615905464e+00  2.11992e-04  2.10989e-04  2.05998e-05  5.42876e-40  6.47677e-08
1.618213900e+00  2.07689e-04  2.06742e-04  1.98071e-05  5.91415e-40  6.22293e-08
1.620525634e+00  2.10687e-04  2.09696e-04  2.04063e-05  6.90223e-40  6.40642e-08
1.622840671e+00  2.07281e-04  2.06335e-04  1.97856e-05  7.57963e-40  6.20691e-08
1.625159015e+00  2.07273e-04  2.06324e-04  1.98117e-05  8.59445e-40  6.21048e-08
1.627480670e+00  2.06103e-04  2.05168e-04  1.96182e-05  9.63551e-40  6.14524e-08
1.629805643e+00  2.06695e-04  2.05748e-04  1.97576e-05  1.09847e-39  6.18428e-08
1.632133936e+00  2.06934e-04  2.05981e-04  1.98307e-05  1.24783e-39  6.20250e-08
1.634465556e+00  2.07927e-04  2.06958e-04  2.00479e-05  1.42748e-39  6.26573e-08
1.636800507e+00  2.09181e-04  2.08192e-04  2.03166e-05  1.63666e-39  6.34495e-08
1.639138794e+00  2.13115e-04  2.12067e-04  2.11101e-05  1.92365e-39  6.58780e-08
1.641480420e+00  2.11906e-04  2.10872e-04  2.09026e-05  2.15421e-39  6.51814e-08
1.643825392e+00  2.10944e-04  2.09921e-04  2.07442e-05  2.41744e-39  6.46385e-08
1.646173714e+00  2.08211e-04  2.07225e-04  2.02435e-05  2.66711e-39  6.30307e-08
1.648525391e+00  2.08822e-04  2.07824e-04  2.03899e-05  3.03661e-39  6.34386e-08
1.650880427e+00  2.08663e-04  2.07665e-04  2.03877e-05  3.43148e-39  6.33836e-08
1.653238828e+00  2.07517e-04  2.06532e-04  2.01946e-05  3.84073e-39  6.27358e-08
1.655600598e+00  2.07872e-04  2.06879e-04  2.02916e-05  4.35994e-39  6.29890e-08
1.657965742e+00  2.07582e-04  2.06591e-04  2.02640e-05  4.91813e-39  6.28555e-08
1.660334264e+00  2.06958e-04  2.05972e-04  2.01716e-05  5.52903e-39  6.25213e-08
1.662706170e+00  2.07463e-04  2.06467e-04  2.02976e-05  6.28216e-39  6.28637e-08
1.665081465e+00  2.08254e-04  2.07245e-04  2.04800e-05  7.15607e-39  6.33802e-08
1.667460152e+00  2.09815e-04  2.08780e-04  2.08141e-05  8.20930e-39  6.43649e-08
1.669842238e+00  2.06972e-04  2.05975e-04  2.02876e-05  9.03038e-39  6.26887e-08
1.672227727e+00  2.10655e-04  2.09602e-04  2.10385e-05  1.05667e-38  6.49588e-08
1.674616624e+00  2.10069e-04  2.09022e-04  2.09520e-05  1.18720e-38  6.46421e-08
1.677008933e+00  2.09401e-04  2.08361e-04  2.08494e-05  1.33258e-38  6.42760e-08
1.679404661e+00  2.12523e-04  2.11433e-04  2.14994e-05  1.54970e-38  6.62288e-08
1.681803810e+00  2.15749e-04  2.14605e-04  2.21811e-05  1.80282e-38  6.82761e-08
1.684206387e+00  2.10107e-04  2.09047e-04  2.10771e-05  1.93130e-38  6.48276e-08
1.686612396e+00  2.09851e-04  2.08792e-04  2.10557e-05  2.17472e-38  6.47115e-08
1.689021842e+00  2.10006e-04  2.08942e-04  2.11161e-05  2.45792e-38  6.48469e-08
1.691434731e+00  2.08094e-04  2.07055e-04  2.07660e-05  2.72366e-38  6.37222e-08
1.693851066e+00  2.08206e-04  2.07162e-04  2.08173e-05  3.07604e-38  6.38298e-08
1.696270853e+00  2.08508e-04  2.07457e-04  2.09064e-05  3.47970e-38  6.40532e-08
1.698694097e+00  2.08388e-04  2.07336e-04  2.09119e-05  3.91990e-38  6.40200e-08
1.701120803e+00  2.10022e-04  2.08943e-04  2.12675e-05  4.48893e-38  6.50579e-08
1.703550976e+00  2.10177e-04  2.09092e-04  2.13283e-05  5.06817e-38  6.51928e-08
1.705984620e+00  2.09344e-04  2.08269e-04  2.11910e-05  5.66815e-38  6.47224e-08
1.708421741e+00  2.10916e-04  2.09814e-04  2.15372e-05  6.48333e-38  6.57281e-08
1.710862343e+00  2.12659e-04  2.11526e-04  2.19215e-05  7.42549e-38  6.68485e-08
1.713306432e+00  2.08763e-04  2.07687e-04  2.11632e-05  8.06506e-38  6.44855e-08
1.715754013e+00  2.09246e-04  2.08160e-04  2.12901e-05  9.12641e-38  6.48209e-08
1.718205090e+00  2.09347e-04  2.08256e-04  2.13402e-05  1.02883e-37  6.49222e-08
1.720659669e+00  2.11052e-04  2.09932e-04  2.17159e-05  1.17726e-37  6.60131e-08
1.723117754e+00  2.12987e-04  2.11832e-04  2.21425e-05  1.34957e-37  6.72566e-08
1.725579351e+00  2.10993e-04  2.09867e-04  2.17646e-05  1.49114e-37  6.60564e-08
1.728044464e+00  2.11184e-04  2.10052e-04  2.18341e-05  1.68124e-37  6.62149e-08
1.730513099e+00  2.10329e-04  2.09208e-04  2.16899e-05  1.87674e-37  6.57253e-08
1.732985261e+00  2.15277e-04  2.14072e-04  2.27427e-05  2.21089e-37  6.88607e-08
1.735460954e+00  2.18412e-04  2.17151e-04  2.34351e-05  2.55917e-37  7.09007e-08
1.737940184e+00  2.16363e-04  2.15134e-04  2.30345e-05  2.82516e-37  6.96331e-08
1.740422956e+00  2.13336e-04  2.12153e-04  2.24327e-05  3.08962e-37  6.77598e-08
1.742909274e+00  2.11484e-04  2.10328e-04  2.20799e-05  3.41434e-37  6.66409e-08
1.745399145e+00  2.12437e-04  2.11263e-04  2.23084e-05  3.87249e-37  6.72765e-08
1.747892572e+00  2.12538e-04  2.11359e-04  2.23605e-05  4.35656e-37  6.73796e-08
1.750389561e+00  2.12870e-04  2.11681e-04  2.24609e-05  4.91084e-37  6.76279e-08
1.752890118e+00  2.11720e-04  2.10547e-04  2.22526e-05  5.45888e-37  6.69468e-08
1.755394247e+00  2.11427e-04  2.10255e-04  2.22226e-05  6.11563e-37  6.68030e-08
1.757901953e+00  2.11175e-04  2.10004e-04  2.22013e-05  6.85287e-37  6.66851e-08
1.760413241e+00  2.11656e-04  2.10474e-04  2.23326e-05  7.73054e-37  6.70252e-08
1.762928117e+00  2.13125e-04  2.11915e-04  2.26718e-05  8.79957e-37  6.79884e-08
1.765446586e+00  2.11646e-04  2.10458e-04  2.23930e-05  9.74362e-37  6.70981e-08
1.767968652e+00  2.11812e-04  2.10618e-04  2.24590e-05  1.09536e-36  6.72415e-08
1.770494322e+00  2.12361e-04  2.11155e-04  2.26060e-05  1.23560e-36  6.76265e-08
1.773023600e+00  2.11280e-04  2.10088e-04  2.24100e-05  1.37251e-36  6.69860e-08
1.775556490e+00  2.12743e-04  2.11523e-04  2.27497e-05  1.56096e-36  6.79460e-08
1.778093000e+00  2.13226e-04  2.11995e-04  2.28840e-05  1.75881e-36  6.82914e-08
1.780633133e+00  2.13049e-04  2.11817e-04  2.28782e-05  1.96930e-36  6.82186e-08
1.783176894e+00  2.13149e-04  2.11912e-04  2.29314e-05  2.21029e-36  6.83215e-08
1.785724290e+00  2.12810e-04  2.11576e-04  2.28914e-05  2.47030e-36  6.81464e-08
1.788275324e+00  2.11721e-04  2.10501e-04  2.26919e-05  2.74116e-36  6.74973e-08
1.790830003e+00  2.12636e-04  2.11397e-04  2.29182e-05  3.09855e-36  6.81146e-08
1.793388332e+00  2.13187e-04  2.11935e-04  2.30678e-05  3.49004e-36  6.85031e-08
1.795950315e+00  2.13140e-04  2.11886e-04  2.30900e-05  3.90859e-36  6.85127e-08
1.798515959e+00  2.12689e-04  2.11439e-04  2.30256e-05  4.36025e-36  6.82656e-08
1.801085267e+00  2.14409e-04  2.13125e-04  2.34278e-05  4.96207e-36  6.94007e-08
1.803658246e+00  2.13788e-04  2.12512e-04  2.33264e-05  5.52510e-36  6.90434e-08
1.806234901e+00  2.13390e-04  2.12117e-04  2.32731e-05  6.16362e-36  6.88288e-08
1.808815236e+00  2.13702e-04  2.12420e-04  2.33728e-05  6.92010e-36  6.90665e-08
1.811399258e+00  2.13826e-04  2.12538e-04  2.34323e-05  7.75474e-36  6.91853e-08
1.813986971e+00  2.15088e-04  2.13774e-04  2.37394e-05  8.78013e-36  7.00339e-08
1.816578381e+00  2.20859e-04  2.19434e-04  2.50489e-05  1.03521e-35  7.38359e-08
1.819173493e+00  2.21231e-04  2.19795e-04  2.51673e-05  1.16203e-35  7.41233e-08
1.821772313e+00  2.18130e-04  2.16749e-04  2.45096e-05  1.26410e-35  7.21260e-08
1.824374844e+00  2.14803e-04  2.13480e-04  2.38097e-05  1.37151e-35  7.00081e-08
1.826981094e+00  2.14175e-04  2.12859e-04  2.37052e-05  1.52482e-35  6.96430e-08
1.829591067e+00  2.15506e-04  2.14162e-04  2.40306e-05  1.72584e-35  7.05400e-08
1.832204769e+00  2.15561e-04  2.14212e-04  2.40763e-05  1.93025e-35  7.06151e-08
1.834822204e+00  2.14745e-04  2.13407e-04  2.39298e-05  2.14133e-35  7.01268e-08
1.837443379e+00  2.15796e-04  2.14435e-04  2.41954e-05  2.41618e-35  7.08458e-08
1.840068298e+00  2.15277e-04  2.13922e-04  2.41141e-05  2.68688e-35  7.05485e-08
1.842696967e+00  2.17399e-04  2.16001e-04  2.46201e-05  3.06042e-35  7.19687e-08
1.845329391e+00  2.15305e-04  2.13942e-04  2.41877e-05  3.35373e-35  7.06451e-08
1.847965576e+00  2.18831e-04  2.17397e-04  2.50109e-05  3.86756e-35  7.29880e-08
1.850605527e+00  2.14738e-04  2.13378e-04  2.41291e-05  4.16059e-35  7.03555e-08
1.853249249e+00  2.16305e-04  2.14911e-04  2.45120e-05  4.71227e-35  7.14119e-08
1.855896748e+00  2.16855e-04  2.15447e-04  2.46696e-05  5.28665e-35  7.18104e-08
1.858548029e+00  2.16463e-04  2.15059e-04  2.46159e-05  5.87941e-35  7.15935e-08
1.861203098e+00  2.17514e-04  2.16086e-04  2.48871e-05  6.62403e-35  7.23209e-08
1.863861959e+00  2.17600e-04  2.16166e-04  2.49411e-05  7.39649e-35  7.24164e-08
1.866524619e+00  2.18603e-04  2.17145e-04  2.52035e-05  8.32657e-35  7.31164e-08
1.869191083e+00  2.17698e-04  2.16254e-04  2.50328e-05  9.21172e-35  7.25597e-08
1.871861356e+00  2.19796e-04  2.18306e-04  2.55465e-05  1.04694e-34  7.39858e-08
1.874535443e+00  2.31104e-04  2.29372e-04  2.82424e-05  1.28878e-34  8.17237e-08
1.877213351e+00  2.23732e-04  2.22153e-04  2.65305e-05  1.34786e-34  7.67047e-08
1.879895085e+00  2.18973e-04  2.17487e-04  2.54641e-05  1.44007e-34  7.35589e-08
1.882580649e+00  2.17710e-04  2.16245e-04  2.52101e-05  1.58677e-34  7.27629e-08
1.885270050e+00  2.19772e-04  2.18262e-04  2.57192e-05  1.80142e-34  7.41689e-08
1.887963293e+00  2.17285e-04  2.15821e-04  2.51830e-05  1.96254e-34  7.25606e-08
1.890660383e+00  2.20291e-04  2.18762e-04  2.59111e-05  2.24635e-34  7.45944e-08
1.893361327e+00  2.20701e-04  2.19159e-04  2.60422e-05  2.51123e-34  7.49077e-08
1.896066129e+00  2.22500e-04  2.20917e-04  2.64995e-05  2.84181e-34  7.61575e-08
1.898774794e+00  2.20052e-04  2.18515e-04  2.59635e-05  3.09601e-34  7.45531e-08
1.901487330e+00  2.17689e-04  2.16196e-04  2.54516e-05  3.37419e-34  7.30203e-08
1.904203740e+00  2.19287e-04  2.17757e-04  2.58575e-05  3.81056e-34  7.41210e-08
1.906924031e+00  2.18322e-04  2.16807e-04  2.56690e-05  4.20428e-34  7.35172e-08
1.909648209e+00  2.18418e-04  2.16897e-04  2.57270e-05  4.68259e-34  7.36197e-08
1.912376277e+00  2.19714e-04  2.18163e-04  2.60652e-05  5.27116e-34  7.45232e-08
1.915108244e+00  2.18468e-04  2.16938e-04  2.58102e-05  5.79851e-34  7.37302e-08
1.917844112e+00  2.18890e-04  2.17347e-04  2.59446e-05  6.47422e-34  7.40501e-08
1.920583890e+00  2.20029e-04  2.18458e-04  2.62480e-05  7.27418e-34  7.48511e-08
1.923327581e+00  2.19546e-04  2.17981e-04  2.61708e-05  8.05352e-34  7.45661e-08
1.926075192e+00  2.18809e-04  2.17254e-04  2.60338e-05  8.89451e-34  7.41114e-08
1.928826728e+00  2.21611e-04  2.19993e-04  2.67323e-05  1.01384e-33  7.60337e-08
1.931582195e+00  2.22297e-04  2.20659e-04  2.69330e-05  1.13371e-33  7.65379e-08
1.934341598e+00  2.20967e-04  2.19353e-04  2.66531e-05  1.24504e-33  7.56766e-08
1.937104943e+00  2.19307e-04  2.17725e-04  2.62964e-05  1.36296e-33  7.45986e-08
1.939872236e+00  2.22693e-04  2.21033e-04  2.71403e-05  1.56058e-33  7.69254e-08
1.942643482e+00  2.25026e-04  2.23309e-04  2.77417e-05  1.76940e-33  7.85613e-08
1.945418687e+00  2.33414e-04  2.31497e-04  2.98558e-05  2.11191e-33  8.44743e-08
